Registry name,Weight,Hunger,Saturation,Display name,Ore Dict keys,Mod name,Item ID
harvestcraft:salsaitem,6.0,5,1.2,Salsa,['ore:foodSalsa'],Pam's HarvestCraft,9660
harvestcraft:saltedcaramelitem,4.0,2,1.2,Salted Caramel,['ore:foodSaltedcaramel'],Pam's HarvestCraft,9709
harvestcraft:saltedsunflowerseedsitem,2.0,2,1.2,Salted Sunflower Seeds,['ore:foodSaltedsunflowerseeds'],Pam's HarvestCraft,9368
harvestcraft:sardinerawitem,1.0,1,0.6,Raw Sardine,"['ore:fish', 'ore:foodSardineraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10027
harvestcraft:sardinesinhotsauceitem,3.0,3,1.2,Sardines in Hot Sauce,['ore:foodSardinesinhotsauce'],Pam's HarvestCraft,9661
harvestcraft:saucedlambkebabitem,12.0,10,1.2,Sauced Lamb Kebab,['ore:foodSaucedlambkebab'],Pam's HarvestCraft,9914
harvestcraft:sauerbratenitem,9.0,6,1.2,Sauerbraten,['ore:foodSauerbraten'],Pam's HarvestCraft,9780
harvestcraft:sausagebeanmeltitem,8.0,10,1.2,Sausage Bean Melt,['ore:foodSausagebeanmelt'],Pam's HarvestCraft,9746
harvestcraft:sausageinbreaditem,1.0,9,1.2,Sausage in Bread,['ore:foodSausageinbread'],Pam's HarvestCraft,9491
harvestcraft:sausageitem,4.0,4,1.2,Sausage,['ore:foodSausage'],Pam's HarvestCraft,9585
harvestcraft:sausagerollitem,7.0,9,1.2,Sausage Roll,['ore:foodSausageroll'],Pam's HarvestCraft,9586
harvestcraft:scallionbakedpotatoitem,6.0,4,1.2,Scallion Baked Potato,['ore:foodScallionbakedpotato'],Pam's HarvestCraft,9448
harvestcraft:scallionitem,1.0,1,0.6,Scallion,"['ore:cropScallion', 'ore:foodVegetable', 'ore:listAllveggie']",Pam's HarvestCraft,8799
harvestcraft:scallopcookeditem,2.0,2,1.2,Cooked Scallop,['ore:foodScallopcooked'],Pam's HarvestCraft,9521
harvestcraft:scalloprawitem,1.0,1,0.6,Raw Scallop,['ore:foodScallopraw'],Pam's HarvestCraft,10017
harvestcraft:schnitzelitem,1.0,6,1.2,Schnitzel,['ore:foodSchnitzel'],Pam's HarvestCraft,9851
harvestcraft:scrambledeggitem,2.0,3,1.2,Scrambled Egg,['ore:foodScrambledegg'],Pam's HarvestCraft,9162
harvestcraft:seaweeditem,1.0,1,0.6,Seaweed,"['ore:cropSeaweed', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,8839
harvestcraft:seedenergygelitem,4.0,3,1.2,Seed Energy Gel,['ore:foodSeedenergygel'],Pam's HarvestCraft,9825
harvestcraft:seedsoupitem,4.0,3,1.2,Seed Soup,['ore:foodSeedsoup'],Pam's HarvestCraft,9340
harvestcraft:sesameballitem,6.0,5,1.2,Sesame Ball,['ore:foodSesameball'],Pam's HarvestCraft,9587
harvestcraft:sesameseedsitem,1.0,1,0.6,Sesame Seeds,['ore:cropSesame'],Pam's HarvestCraft,8843
harvestcraft:sesamesnapsitem,3.0,2,1.2,Sesame Snaps,['ore:foodSesamesnaps'],Pam's HarvestCraft,9588
harvestcraft:shepardspieitem,7.0,8,1.2,Shepherd's Pie,['ore:foodShepherdspie'],Pam's HarvestCraft,9385
harvestcraft:shrimpcocktailitem,6.0,5,1.2,Shrimp Cocktail,['ore:foodShrimpcocktail'],Pam's HarvestCraft,9808
harvestcraft:shrimpcookeditem,2.0,2,1.2,Cooked Shrimp,['ore:foodShrimpcooked'],Pam's HarvestCraft,9522
harvestcraft:shrimpokrahushpuppiesitem,7.0,8,1.2,Shrimp Pork Okra Hushpuppies,['ore:foodShrimpokrahushpuppies'],Pam's HarvestCraft,9589
harvestcraft:shrimprawitem,1.0,1,0.6,Raw Shrimp,['ore:foodShrimpraw'],Pam's HarvestCraft,10018
harvestcraft:shrimptemperaitem,4.0,4,1.2,Shrimp Tempura,['ore:foodShrimptempera'],Pam's HarvestCraft,9835
harvestcraft:silkentofuitem,1.0,1,1.2,Silken Tofu,"['ore:foodSilkentofu', 'ore:listAllheavycream', 'ore:listAllicecream']",Pam's HarvestCraft,9451
harvestcraft:sisalitem,1.0,1,0.6,Sisal,"['ore:cropSisal', 'ore:listAllfiber']",Pam's HarvestCraft,8885
harvestcraft:slawdogitem,8.0,11,1.2,Slaw Dog,['ore:foodSlawdog'],Pam's HarvestCraft,9923
harvestcraft:slimegummiesitem,5.0,2,1.2,Slime Gummies,['ore:foodSlimegummies'],Pam's HarvestCraft,9803
harvestcraft:slimepieitem,1.0,7,1.2,Slime Pie,['ore:foodSlimepie'],Pam's HarvestCraft,9781
harvestcraft:smoresitem,12.0,9,1.2,Smores,['ore:foodSmores'],Pam's HarvestCraft,9691
harvestcraft:snailcookeditem,2.0,2,1.2,Cooked Snail,['ore:foodSnailcooked'],Pam's HarvestCraft,9523
harvestcraft:snailrawitem,1.0,1,0.6,Raw Snail,['ore:foodSnailraw'],Pam's HarvestCraft,10019
harvestcraft:snapperrawitem,1.0,1,0.6,Raw Snapper,"['ore:fish', 'ore:foodSnapperraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10020
harvestcraft:snickersbaritem,4.0,3,1.2,Snickers Bar,['ore:foodSnickersbar'],Pam's HarvestCraft,9513
harvestcraft:softpretzelandmustarditem,8.0,7,1.2,Soft Pretzel and Mustard,['ore:foodSoftpretzelandmustard'],Pam's HarvestCraft,9276
harvestcraft:softpretzelitem,7.0,6,1.2,Soft Pretzel,['ore:foodSoftpretzel'],Pam's HarvestCraft,9341
harvestcraft:sourcreamandonionpotatochipsitem,8.0,5,1.2,Sour Cream and Onion Potato Chips,['ore:foodSourcreamandonionpotatochips'],Pam's HarvestCraft,9677
harvestcraft:soursopitem,1.0,1,0.6,Soursop,['ore:listAllfruit'],Pam's HarvestCraft,8906
harvestcraft:southernstylebreakfastitem,21.0,20,1.2,Southern Style Breakfast,['ore:foodSouthernstylebreakfast'],Pam's HarvestCraft,9974
harvestcraft:soybeanitem,1.0,1,0.6,Soybean,"['ore:cropSoybean', 'ore:listAllveggie']",Pam's HarvestCraft,8813
harvestcraft:soymilkitem,1.0,1,1.2,Soy Milk,"['ore:foodSoymilk', 'ore:listAllmilk']",Pam's HarvestCraft,9449
harvestcraft:spagettiandmeatballsitem,7.0,5,1.2,Spaghetti and Meatballs,['ore:foodSpagettiandmeatballs'],Pam's HarvestCraft,9177
harvestcraft:spagettiitem,4.0,3,1.2,Spaghetti,['ore:foodSpagetti'],Pam's HarvestCraft,9176
harvestcraft:spaghettidinneritem,14.0,13,1.2,Spaghetti Dinner,['ore:foodSpaghettidinner'],Pam's HarvestCraft,9949
harvestcraft:spicebunitem,7.0,6,1.2,Spice Bun,['ore:foodSpicebun'],Pam's HarvestCraft,9439
harvestcraft:spiceleafitem,1.0,1,0.6,Spice Leaf,"['ore:cropSpiceleaf', 'ore:listAllgreenveggie', 'ore:listAllspice', 'ore:sweetHerb']",Pam's HarvestCraft,8783
harvestcraft:spicygreensitem,7.0,5,1.2,Spicy Greens,['ore:foodSpicygreens'],Pam's HarvestCraft,9278
harvestcraft:spicymustardporkitem,5.0,4,1.2,Spicy Mustard Pork,['ore:foodSpicymustardpork'],Pam's HarvestCraft,9277
harvestcraft:spidereyepieitem,6.0,6,1.2,Eye Pie,['ore:foodSpidereyepie'],Pam's HarvestCraft,9710
harvestcraft:spidereyesoupitem,1.0,4,1.2,Spider Eye Soup,['ore:foodSpidereyesoup'],Pam's HarvestCraft,9167
harvestcraft:spinachitem,1.0,1,0.6,Spinach,"['ore:cropSpinach', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,8807
harvestcraft:spinachpieitem,7.0,10,1.2,Spinach Pie,['ore:foodSpinachpie'],Pam's HarvestCraft,9904
harvestcraft:splitpeasoupitem,7.0,6,1.2,Split Pea Soup,['ore:foodSplitpeasoup'],Pam's HarvestCraft,9266
harvestcraft:springfieldcashewchickenitem,16.0,11,1.2,Springfield Cashew Chicken,['ore:foodSpringfieldcashewchicken'],Pam's HarvestCraft,9926
harvestcraft:springrollitem,8.0,7,1.2,Spring Rolls,['ore:foodSpringroll'],Pam's HarvestCraft,9728
harvestcraft:springsaladitem,3.0,2,1.2,Spring Salad,['ore:foodSpringsalad'],Pam's HarvestCraft,9181
harvestcraft:sprinklescupcakeitem,5.0,8,1.2,Sprinkles Cupcake,['ore:foodSprinklescupcake'],Pam's HarvestCraft,9798
harvestcraft:spumoniicecreamitem,18.0,4,1.2,Spumoni Ice Cream,['ore:foodSpumoniicecream'],Pam's HarvestCraft,9559
harvestcraft:squidinkspaghettiitem,3.0,2,1.2,Squid Ink Spaghetti,['ore:foodSquidinkspaghetti'],Pam's HarvestCraft,9759
harvestcraft:starfruititem,1.0,1,0.6,Starfruit,"['ore:cropStarfruit', 'ore:listAllfruit']",Pam's HarvestCraft,8946
harvestcraft:starfruitjellyitem,3.0,2,1.2,Starfruit Jelly,['ore:foodStarfruitjelly'],Pam's HarvestCraft,9418
harvestcraft:starfruitjellysandwichitem,8.0,6,1.2,Starfruit Jelly Sandwich,['ore:foodStarfruitjellysandwich'],Pam's HarvestCraft,9419
harvestcraft:starfruitjuiceitem,2.0,2,1.2,Starfruit Juice,"['ore:foodStarfruitjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9119
harvestcraft:starfruitsmoothieitem,3.0,3,1.2,Starfruit Smoothie,"['ore:foodStarfruitsmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,9299
harvestcraft:starfruityogurtitem,3.0,2,1.2,Starfruit Yogurt,"['ore:foodStarfruityogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,9300
harvestcraft:steakandchipsitem,6.0,4,1.2,Steak and Chips,['ore:foodSteakandchips'],Pam's HarvestCraft,9555
harvestcraft:steakfajitaitem,11.0,9,1.2,Steak Fajita,['ore:foodSteakfajita'],Pam's HarvestCraft,9692
harvestcraft:steaktartareitem,5.0,6,1.2,Steak Tartare,['ore:foodSteaktartare'],Pam's HarvestCraft,9760
harvestcraft:steamedpeasitem,6.0,2,1.2,Steamed Peas,['ore:foodSteamedpeas'],Pam's HarvestCraft,9265
harvestcraft:steamedspinachitem,5.0,2,1.2,Steamed Spinach,['ore:foodSteamedspinach'],Pam's HarvestCraft,9514
harvestcraft:stockitem,2.0,2,1.2,Stock,['ore:foodStock'],Pam's HarvestCraft,9174
harvestcraft:strawberrycupcakeitem,6.0,8,1.2,Strawberry Cupcake,['ore:foodStrawberrycupcake'],Pam's HarvestCraft,9795
harvestcraft:strawberryicecreamitem,6.0,4,1.2,Strawberry Ice Cream,['ore:foodStrawberryicecream'],Pam's HarvestCraft,9435
harvestcraft:strawberryitem,1.0,1,0.6,Strawberry,"['ore:cropStrawberry', 'ore:listAllberry', 'ore:listAllfruit']",Pam's HarvestCraft,8735
harvestcraft:strawberryjellyitem,3.0,2,1.2,Strawberry Jelly,['ore:foodStrawberryjelly'],Pam's HarvestCraft,9420
harvestcraft:strawberryjellysandwichitem,8.0,6,1.2,Strawberry Jelly Sandwich,['ore:foodStrawberryjellysandwich'],Pam's HarvestCraft,9421
harvestcraft:strawberryjuiceitem,2.0,2,1.2,Strawberry Juice,"['ore:foodStrawberryjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9114
harvestcraft:strawberrymilkshakeitem,4.0,3,1.2,Strawberry Milkshake,['ore:foodStrawberrymilkshake'],Pam's HarvestCraft,9546
harvestcraft:strawberrypieitem,4.0,5,1.2,Strawberry Pie,['ore:foodStrawberrypie'],Pam's HarvestCraft,9199
harvestcraft:strawberryrhubarbpieitem,5.0,6,1.2,Strawberry Rhubarb Pie,['ore:foodStrawberryrhubarbpie'],Pam's HarvestCraft,9782
harvestcraft:strawberrysaladitem,3.0,3,1.2,Strawberry Salad,['ore:foodStrawberrysalad'],Pam's HarvestCraft,9200
harvestcraft:strawberrysmoothieitem,3.0,3,1.2,Strawberry Smoothie,"['ore:foodStrawberrysmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,9198
harvestcraft:strawberrysodaitem,5.0,4,1.2,Strawberry Soda,"['ore:foodStrawberrysoda', 'ore:listAllsoda']",Pam's HarvestCraft,9432
harvestcraft:strawberrysouffleitem,7.0,7,1.2,Strawberry Soufflé,['ore:foodStrawberrysouffle'],Pam's HarvestCraft,9833
harvestcraft:strawberryyogurtitem,3.0,2,1.2,Strawberry Yogurt,"['ore:foodStrawberryyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,9351
harvestcraft:stuffedchilipeppersitem,6.0,7,1.2,Stuffed Chili Peppers,['ore:foodStuffedchilipeppers'],Pam's HarvestCraft,9802
harvestcraft:stuffedduckitem,7.0,7,1.2,Stuffed Duck,['ore:foodStuffedduck'],Pam's HarvestCraft,9733
harvestcraft:stuffedeggplantitem,6.0,7,1.2,Stuffed Eggplant,['ore:foodStuffedeggplant'],Pam's HarvestCraft,9248
harvestcraft:stuffedmushroomitem,6.0,7,1.2,Stuffed Mushroom,['ore:foodStuffedmushroom'],Pam's HarvestCraft,9147
harvestcraft:stuffedpepperitem,4.0,3,1.2,Stuffed Pepper,['ore:foodStuffedpepper'],Pam's HarvestCraft,9225
harvestcraft:stuffingitem,8.0,8,1.2,Stuffing,['ore:foodStuffing'],Pam's HarvestCraft,9736
harvestcraft:suaderoitem,4.0,3,1.2,Suadero,['ore:'],Pam's HarvestCraft,9541
harvestcraft:succotashitem,7.0,5,1.2,Succotash,['ore:foodSuccotash'],Pam's HarvestCraft,9687
harvestcraft:sugarcookieitem,6.0,7,1.2,Sugar Cookie,"['ore:foodSugarcookie', 'ore:listAllcookie']",Pam's HarvestCraft,9674
harvestcraft:summerradishsaladitem,5.0,5,1.2,Summer Radish Salad,['ore:foodSummerradishsalad'],Pam's HarvestCraft,9282
harvestcraft:summersquashwithradishitem,6.0,5,1.2,Summer Squash with Radish,['ore:foodSummersquashwithradish'],Pam's HarvestCraft,9283
harvestcraft:sundayhighteaitem,9.0,9,1.2,Sunday High Tea,['ore:foodSundayhightea'],Pam's HarvestCraft,9827
harvestcraft:sundayroastitem,11.0,8,1.2,Sunday Roast,['ore:foodSundayroast'],Pam's HarvestCraft,9552
harvestcraft:sunflowerbroccolisaladitem,7.0,6,1.2,Sunflower Broccoli Salad,['ore:foodSunflowerbroccolisalad'],Pam's HarvestCraft,9370
harvestcraft:sunflowerseedsitem,1.0,1,0.6,Sunflower Seeds,['ore:cropSunflower'],Pam's HarvestCraft,9079
harvestcraft:sunflowerwheatrollsitem,5.0,6,1.2,Sunflower Wheat Rolls,['ore:foodSunflowerwheatrolls'],Pam's HarvestCraft,9369
harvestcraft:supremepizzaitem,14.0,14,1.2,Supreme Pizza,['ore:foodSupremepizza'],Pam's HarvestCraft,9952
harvestcraft:surfandturfitem,6.0,5,1.2,Surf and Turf,['ore:foodSurfandturf'],Pam's HarvestCraft,9682
harvestcraft:sushiitem,4.0,4,1.2,Sushi,['ore:foodSushi'],Pam's HarvestCraft,9388
harvestcraft:swedishmeatballsitem,8.0,10,1.2,Swedish Meatballs,['ore:foodSwedishmeatballs'],Pam's HarvestCraft,9920
harvestcraft:sweetandsourchickenitem,8.0,8,1.2,Sweet and Sour Chicken,['ore:foodSweetandsourchicken'],Pam's HarvestCraft,9629
harvestcraft:sweetandsourmeatballsitem,9.0,6,1.2,Sweet and Sour Meatballs,['ore:foodSweetandsourmeatballs'],Pam's HarvestCraft,9706
harvestcraft:sweetpickleitem,4.0,6,1.2,Sweet Pickle,"['ore:foodPickles', 'ore:foodSweetpickle']",Pam's HarvestCraft,9591
harvestcraft:sweetpotatoitem,1.0,1,0.6,Sweet Potato,"['ore:cropSweetpotato', 'ore:foodVegetable', 'ore:listAllrootveggie', 'ore:listAllveggie']",Pam's HarvestCraft,8771
harvestcraft:sweetpotatopieitem,10.0,9,1.2,Sweet Potato Pie,['ore:foodSweetpotatopie'],Pam's HarvestCraft,9262
harvestcraft:sweetpotatosouffleitem,5.0,7,1.2,Sweet Potato Souffle,['ore:foodSweetpotatosouffle'],Pam's HarvestCraft,9454
harvestcraft:sweetteaitem,5.0,4,1.2,Sweet Tea,['ore:foodSweettea'],Pam's HarvestCraft,9633
harvestcraft:szechuaneggplantitem,9.0,9,1.2,Szechuan Eggplant,['ore:foodSzechuaneggplant'],Pam's HarvestCraft,9761
harvestcraft:tacoitem,10.0,8,1.2,Taco,['ore:foodTaco'],Pam's HarvestCraft,9195
harvestcraft:taffyitem,6.0,2,1.2,Taffy,['ore:foodTaffy'],Pam's HarvestCraft,9166
harvestcraft:taiyakiitem,8.0,5,1.2,Taiyaki,['ore:foodTaiyaki'],Pam's HarvestCraft,9839
harvestcraft:takoyakiitem,9.0,10,1.2,Takoyaki,['ore:foodTakoyaki'],Pam's HarvestCraft,9917
harvestcraft:tamarinditem,1.0,1,0.6,Tamarind,['ore:listAllveggie'],Pam's HarvestCraft,9021
harvestcraft:taroitem,1.0,1,0.6,Taro,"['ore:cropTaro', 'ore:listAllveggie']",Pam's HarvestCraft,8887
harvestcraft:tatertotsitem,5.0,3,1.2,Tater Tots,['ore:foodTatertots'],Pam's HarvestCraft,9690
harvestcraft:teaitem,2.0,2,1.2,Cup of Tea,['ore:foodTea'],Pam's HarvestCraft,9097
harvestcraft:tealeafitem,1.0,1,0.6,Tea Leaf,['ore:cropTea'],Pam's HarvestCraft,8785
harvestcraft:teriyakichickenitem,7.0,8,1.2,Teriyaki Chicken,['ore:foodTeriyakichicken'],Pam's HarvestCraft,9662
harvestcraft:thankfuldinneritem,28.0,24,1.2,Thankful Dinner,['ore:foodThankfuldinner'],Pam's HarvestCraft,9976
harvestcraft:theatreboxitem,9.0,7,1.2,Theatre Box,['ore:foodTheatrebox'],Pam's HarvestCraft,9665
harvestcraft:threebeansaladitem,7.0,5,1.2,Three Bean Salad,['ore:foodThreebeansalad'],Pam's HarvestCraft,9705
harvestcraft:tilapiarawitem,1.0,1,0.6,Raw Tilapia,"['ore:fish', 'ore:foodTilapiaraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10021
harvestcraft:timpanoitem,20.0,19,1.2,Timpano,['ore:foodTimpano'],Pam's HarvestCraft,9970
harvestcraft:timtamitem,5.0,4,1.2,Tim Tam,['ore:foodTimtam'],Pam's HarvestCraft,9505
harvestcraft:tiropitaitem,5.0,8,1.2,Tiropita,['ore:foodTiropita'],Pam's HarvestCraft,9783
harvestcraft:toadintheholeitem,11.0,11,1.2,Toad in the Hole,['ore:foodToadinthehole'],Pam's HarvestCraft,9931
harvestcraft:toastedcoconutitem,2.0,2,1.2,Toasted Coconut,['ore:foodToastedcoconut'],Pam's HarvestCraft,9102
harvestcraft:toastedwesternitem,10.0,12,1.2,Toasted Western,['ore:foodToastedwestern'],Pam's HarvestCraft,9937
harvestcraft:toastitem,3.0,4,1.2,Toast,['ore:foodToast'],Pam's HarvestCraft,9089
harvestcraft:toastsandwichitem,4.0,9,1.2,Toast Sandwich,['ore:foodToastsandwich'],Pam's HarvestCraft,9488
harvestcraft:tomatilloitem,1.0,1,0.6,Tomatillo,"['ore:cropTomatillo', 'ore:listAllveggie']",Pam's HarvestCraft,8889
harvestcraft:tomatoherbchickenitem,4.0,4,1.2,Tomato Herb Chicken,['ore:foodTomatoherbchicken'],Pam's HarvestCraft,9702
harvestcraft:tomatoitem,1.0,1,0.6,Tomato,"['ore:cropTomato', 'ore:listAllveggie']",Pam's HarvestCraft,8825
harvestcraft:tomatosoupitem,4.0,3,1.2,Tomato Soup,['ore:foodTomatosoup'],Pam's HarvestCraft,9178
harvestcraft:tortillachipsitem,8.0,5,1.2,Tortilla Chips,['ore:foodTortillachips'],Pam's HarvestCraft,9679
harvestcraft:tortillaitem,5.0,3,1.2,Tortilla,['ore:foodTortilla'],Pam's HarvestCraft,9193
harvestcraft:trailmixitem,4.0,4,1.2,Trail Mix,['ore:foodTrailmix'],Pam's HarvestCraft,9203
harvestcraft:troutrawitem,1.0,1,0.6,Raw Trout,"['ore:fish', 'ore:foodTroutraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10022
harvestcraft:tunafishsandwichitem,5.0,10,1.2,Tunafish Sandwich,['ore:foodTunafishsandwich'],Pam's HarvestCraft,9909
harvestcraft:tunaonigiriitem,6.0,5,1.2,Tuna Onigiri,['ore:foodTunaonigiri'],Pam's HarvestCraft,9841
harvestcraft:tunapotatoitem,9.0,7,1.2,Tuna Potato,['ore:foodTunapotato'],Pam's HarvestCraft,9607
harvestcraft:tunarawitem,1.0,1,0.6,Raw Tuna,"['ore:fish', 'ore:foodTunaraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10023
harvestcraft:tunasaladitem,6.0,9,1.2,Tuna Salad,['ore:foodTunasalad'],Pam's HarvestCraft,9671
harvestcraft:turkeycookeditem,2.0,2,1.2,Cooked Turkey,"['ore:foodTurkeycooked', 'ore:listAllmeatcooked', 'ore:listAllturkeycooked']",Pam's HarvestCraft,9543
harvestcraft:turkeyrawitem,1.0,1,1.2,Raw Turkey,"['ore:foodTurkeyraw', 'ore:listAllmeatraw', 'ore:listAllturkeyraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,9542
harvestcraft:turkishdelightitem,8.0,5,1.2,Turkish Delight,['ore:foodTurkishdelight'],Pam's HarvestCraft,9663
harvestcraft:turnipitem,1.0,1,0.6,Turnip,"['ore:cropTurnip', 'ore:foodVegetable', 'ore:listAllrootveggie', 'ore:listAllveggie']",Pam's HarvestCraft,8773
harvestcraft:turnipsoupitem,6.0,6,1.2,Turnip Soup,['ore:foodTurnipsoup'],Pam's HarvestCraft,9269
harvestcraft:turtlecookeditem,2.0,2,1.2,Cooked Turtle,['ore:foodTurtlecooked'],Pam's HarvestCraft,9524
harvestcraft:turtlerawitem,1.0,1,0.6,Raw Turtle,['ore:foodTurtleraw'],Pam's HarvestCraft,10024
harvestcraft:vanillabeanitem,1.0,1,0.6,Vanilla Bean,['ore:cropVanillabean'],Pam's HarvestCraft,8943
harvestcraft:vanillaconchasbreaditem,5.0,7,1.2,Vanilla Conchas Bread,['ore:foodVanillaconchasbread'],Pam's HarvestCraft,9831
harvestcraft:vanillacupcakeitem,6.0,8,1.2,Vanilla Cupcake,['ore:foodVanillacupcake'],Pam's HarvestCraft,9788
harvestcraft:vanillaicecreamitem,6.0,4,1.2,Vanilla Ice Cream,['ore:foodVanillaicecream'],Pam's HarvestCraft,9436
harvestcraft:vanillayogurtitem,3.0,2,1.2,Vanilla Yogurt,"['ore:foodVanillayogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,9329
harvestcraft:vegemiteitem,7.0,4,1.2,Vegemite,['ore:foodVegemite'],Pam's HarvestCraft,9501
harvestcraft:vegemiteontoastitem,11.0,5,1.2,Vegemite on Toast,['ore:foodVegemiteontoast'],Pam's HarvestCraft,9515
harvestcraft:vegetablesoupitem,7.0,5,1.2,Vegetable Soup,['ore:foodVegetablesoup'],Pam's HarvestCraft,9173
harvestcraft:vegetarianlettucewrapitem,4.0,3,1.2,Vegetarian Lettuce Wrap,['ore:foodVegetarianlettucewrap'],Pam's HarvestCraft,9213
harvestcraft:veggiestirfryitem,6.0,5,1.2,Veggie Stirfry,['ore:foodVeggiestirfry'],Pam's HarvestCraft,9226
harvestcraft:veggiestripsitem,4.0,5,1.2,Veggie Strips,['ore:foodVeggiestrips'],Pam's HarvestCraft,9592
harvestcraft:venisoncookeditem,2.0,2,1.2,Cooked Venison,"['ore:foodVenisoncooked', 'ore:listAllmeatcooked', 'ore:listAllvenisoncooked']",Pam's HarvestCraft,9545
harvestcraft:venisonrawitem,1.0,1,1.2,Raw Venison,"['ore:foodVenisonraw', 'ore:listAllmeatraw', 'ore:listAllvenisonraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,9544
harvestcraft:vindalooitem,6.0,7,1.2,Vindaloo,['ore:foodVindaloo'],Pam's HarvestCraft,9593
harvestcraft:wafflesitem,4.0,6,1.2,Waffles,['ore:foodWaffles'],Pam's HarvestCraft,9339
harvestcraft:walleyerawitem,1.0,1,0.6,Raw Walleye,"['ore:fish', 'ore:foodWalleyraw', 'ore:listAllfishfresh', 'ore:listAllfishraw']",Pam's HarvestCraft,10025
harvestcraft:walnutitem,1.0,1,0.6,Walnut,"['ore:cropWalnut', 'ore:listAllnut']",Pam's HarvestCraft,9000
harvestcraft:walnutraisinbreaditem,6.0,7,1.2,Walnut Raisin Bread,['ore:foodWalnutraisinbread'],Pam's HarvestCraft,9294
harvestcraft:waterchestnutitem,1.0,1,0.6,Water Chestnut,"['ore:cropWaterchestnut', 'ore:listAllveggie']",Pam's HarvestCraft,8845
harvestcraft:watermelonjellyitem,3.0,2,1.2,Watermelon Jelly,['ore:foodWatermelonjelly'],Pam's HarvestCraft,9422
harvestcraft:watermelonjellysandwichitem,8.0,6,1.2,Watermelon Jelly Sandwich,['ore:foodWatermelonjellysandwich'],Pam's HarvestCraft,9423
harvestcraft:weekendpicnicitem,26.0,19,1.2,Weekend Picnic,['ore:foodWeekendpicnic'],Pam's HarvestCraft,9972
harvestcraft:whitemushroomitem,1.0,1,0.6,White Mushroom,"['ore:cropWhitemushroom', 'ore:listAllmushroom', 'ore:listAllveggie', 'ore:mushroomAny']",Pam's HarvestCraft,8809
harvestcraft:wintersquashitem,1.0,1,0.6,Winter Squash,"['ore:cropWintersquash', 'ore:listAllveggie']",Pam's HarvestCraft,8755
harvestcraft:wontonsoupitem,7.0,9,1.2,Wonton Soup,['ore:foodWontonsoup'],Pam's HarvestCraft,9727
harvestcraft:yorkshirepuddingitem,6.0,7,1.2,Yorkshire Pudding,['ore:foodYorkshirepudding'],Pam's HarvestCraft,9620
harvestcraft:zeppoleitem,4.0,5,1.2,Zeppole,['ore:foodZeppole'],Pam's HarvestCraft,9490
harvestcraft:zestyzucchiniitem,6.0,6,1.2,Zesty Zucchini,['ore:foodZestyzucchini'],Pam's HarvestCraft,9290
harvestcraft:zombiejerkyitem,1.0,3,1.2,Zombie Jerky,['ore:foodZombiejerky'],Pam's HarvestCraft,9168
harvestcraft:zucchinibakeitem,8.0,9,1.2,Zucchini Bake,['ore:foodZucchinibake'],Pam's HarvestCraft,9291
harvestcraft:zucchinibreaditem,5.0,6,1.2,Zucchini Bread,['ore:foodZucchinibread'],Pam's HarvestCraft,9288
harvestcraft:zucchinifriesitem,7.0,9,1.2,Zucchini Fries,['ore:foodZucchinifries'],Pam's HarvestCraft,9289
harvestcraft:zucchiniitem,1.0,1,0.6,Zucchini,"['ore:cropZucchini', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,8757
primitivemobs:cooked_dodo,2.0,8,2.4,Cooked Dodo,['ore:listAllchickencooked'],Primitive Mobs,7143
primitivemobs:dodo,1.0,4,1.2,Raw Dodo,['ore:listAllchickenraw'],Primitive Mobs,7142
pyrotech:apple_baked,1.0,6,0.45,Baked Apple,['ore:'],Pyrotech,7180
pyrotech:beetroot_roasted,1.0,2,0.9,Roasted Beetroot,['ore:'],Pyrotech,7185
pyrotech:burned_food,1.0,2,0.1,Burned Food,['ore:'],Pyrotech,7186
pyrotech:carrot_roasted,1.0,5,0.9,Roasted Carrot,['ore:'],Pyrotech,7181
pyrotech:egg_roasted,1.0,6,0.6,Roasted Egg,['ore:'],Pyrotech,7182
pyrotech:mushroom_brown_roasted,1.0,5,0.6,Roasted Brown Mushroom,['ore:'],Pyrotech,7183
pyrotech:mushroom_red_roasted,1.0,5,0.6,Roasted Red Mushroom,['ore:'],Pyrotech,7184
